chart_id,slug,title,url,has_map_tab,max_time,min_time,default_tab,is_published,entity_type,single_year_data,len_years,has_timeline
2627,share-of-females-defined-as-obese,Share of women who are obese,https://ourworldindata.org/grapher/share-of-females-defined-as-obese?tab=map,Yes,2022,1990,map,True,,No,33,Yes
2628,share-of-females-defined-as-overweight,Share of women who are overweight or obese,https://ourworldindata.org/grapher/share-of-females-defined-as-overweight?tab=map,Yes,2022,1990,map,True,,No,33,Yes
2629,share-of-men-defined-as-obese,Share of men who are obese,https://ourworldindata.org/grapher/share-of-men-defined-as-obese?tab=map,Yes,2022,1990,map,True,,No,33,Yes
2630,share-of-men-defined-as-overweight,Share of men who are overweight or obese,https://ourworldindata.org/grapher/share-of-men-defined-as-overweight?tab=map,Yes,2022,1990,map,True,,No,33,Yes
2636,refugee-population-by-country-or-territory-of-origin,Refugees by country of origin,https://ourworldindata.org/grapher/refugee-population-by-country-or-territory-of-origin?tab=map,Yes,2024,1951,map,True,,No,74,Yes
2637,refugee-population-by-country-or-territory-of-asylum,Refugees by country of asylum,https://ourworldindata.org/grapher/refugee-population-by-country-or-territory-of-asylum?tab=map,Yes,2024,1951,map,True,,No,74,Yes
2648,share-of-adults-who-report-saving-money-in-the-past-year,Share of adults who report saving money in the past year,https://ourworldindata.org/grapher/share-of-adults-who-report-saving-money-in-the-past-year?tab=map,Yes,2022,2014,,True,,No,4,Yes
2651,new-infections-with-tetanus,New tetanus infection rate,https://ourworldindata.org/grapher/new-infections-with-tetanus?tab=map,Yes,2021,1990,map,True,,No,32,Yes
2657,incidence-of-tuberculosis-sdgs,Rate of new tuberculosis cases,https://ourworldindata.org/grapher/incidence-of-tuberculosis-sdgs?tab=map,Yes,2023,2000,map,True,,No,24,Yes
2659,hepatitis-b-incidence-sdgs,Hepatitis B incidence rate,https://ourworldindata.org/grapher/hepatitis-b-incidence-sdgs?tab=map,Yes,2021,1990,map,True,,No,32,Yes
2660,interventions-ntds-sdgs,Number of people requiring treatment against neglected tropical diseases,https://ourworldindata.org/grapher/interventions-ntds-sdgs?tab=map,Yes,2023,2010,map,True,,No,14,Yes
2663,augmented-human-development-index,Augmented Human Development Index,https://ourworldindata.org/grapher/augmented-human-development-index?tab=map,Yes,2023,1870,map,True,,No,25,Yes
2668,scientific-and-technical-journal-articles,Annual articles published in scientific and technical journals,https://ourworldindata.org/grapher/scientific-and-technical-journal-articles?tab=map,Yes,2022,1996,map,True,,No,27,Yes
2671,taxes-as-a-share-of-cigarette-price,Taxes as a share of cigarette price,https://ourworldindata.org/grapher/taxes-as-a-share-of-cigarette-price?tab=map,Yes,2022,2008,map,True,,No,8,Yes
2672,affordability-cigarettes,Affordability of cigarettes,https://ourworldindata.org/grapher/affordability-cigarettes?tab=map,Yes,2022,2012,map,True,,No,6,Yes
2673,tobacco-production,Tobacco production,https://ourworldindata.org/grapher/tobacco-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
2674,share-of-cancer-deaths-attributed-to-tobacco,Share of cancer deaths attributed to tobacco use,https://ourworldindata.org/grapher/share-of-cancer-deaths-attributed-to-tobacco?tab=map,Yes,2021,1990,map,True,,No,32,Yes
2675,enforcement-of-bans-on-tobacco-advertising,Bans on tobacco advertising,https://ourworldindata.org/grapher/enforcement-of-bans-on-tobacco-advertising?tab=map,Yes,2022,2007,map,True,,No,9,Yes
2676,support-to-help-to-quit-tobacco-use,Support to help quit smoking,https://ourworldindata.org/grapher/support-to-help-to-quit-tobacco-use?tab=map,Yes,2022,2007,map,True,,No,9,Yes
2681,share-expenditure-alcohol-tobacco,Share of consumer expenditure spent on alcohol and tobacco,https://ourworldindata.org/grapher/share-expenditure-alcohol-tobacco?tab=map,Yes,2023,2017,map,True,,No,7,Yes
2690,out-of-pocket-expenditure-per-capita-on-healthcare,Out-of-pocket spending per capita on healthcare,https://ourworldindata.org/grapher/out-of-pocket-expenditure-per-capita-on-healthcare?tab=map,Yes,2023,2000,map,True,,No,24,Yes
2695,homicide-rate,Homicide rate,https://ourworldindata.org/grapher/homicide-rate?tab=map,Yes,2021,1980,map,True,,No,42,Yes
2700,number-of-reported-smallpox-cases,Number of reported smallpox cases,https://ourworldindata.org/grapher/number-of-reported-smallpox-cases?tab=map,Yes,1977,1886,map,True,,No,92,Yes
2711,drowning-death-rates-under-5,Drowning death rate in children under the age of 5,https://ourworldindata.org/grapher/drowning-death-rates-under-5?tab=map,Yes,2021,1980,map,True,,No,42,Yes
2713,insecticide-use,Insecticide use,https://ourworldindata.org/grapher/insecticide-use?tab=map,Yes,2022,1990,map,True,,No,33,Yes
2723,under-5-mortality-rate-sdgs,Child mortality rate,https://ourworldindata.org/grapher/under-5-mortality-rate-sdgs?tab=map,Yes,2023,1932,map,True,,No,92,Yes
2727,mortality-rate-attributable-to-wash,"Death rate attributable to unsafe water, sanitation, and hygiene",https://ourworldindata.org/grapher/mortality-rate-attributable-to-wash?tab=map,Yes,2019,2019,map,True,,Yes,1,Yes
2729,prevalence-of-tobacco-use-sdgs,Share who use tobacco,https://ourworldindata.org/grapher/prevalence-of-tobacco-use-sdgs?tab=map,Yes,2022,2000,map,True,,No,6,Yes
2732,dentistry-personnel-per-1000,"Dentistry personnel per 10,000 population",https://ourworldindata.org/grapher/dentistry-personnel-per-1000?tab=map,Yes,2023,2000,map,True,,No,24,Yes
2733,pharmaceutical-personnel-per-1000,"Pharmacists per 10,000 population",https://ourworldindata.org/grapher/pharmaceutical-personnel-per-1000?tab=map,Yes,2023,2000,map,True,,No,24,Yes
2735,legislative-provisions-for-managing-disaster-risk,Score of adoption and implementation of national strategies for managing disaster risk,https://ourworldindata.org/grapher/legislative-provisions-for-managing-disaster-risk?tab=map,Yes,2024,2005,map,True,,No,20,Yes
2737,children-who-are-overweight-sdgs,Share of children who are overweight or obese,https://ourworldindata.org/grapher/children-who-are-overweight-sdgs?tab=map,Yes,2024,1990,map,True,,No,35,Yes
2741,death-rate-from-venomous-animal,Death rate from venomous animal contact,https://ourworldindata.org/grapher/death-rate-from-venomous-animal?tab=map,Yes,2021,1980,map,True,,No,42,Yes
2742,incidence-of-venomous-animal-contact,Incidence of venomous animal contact,https://ourworldindata.org/grapher/incidence-of-venomous-animal-contact?tab=map,Yes,2021,1990,map,True,,No,32,Yes
2750,recycling-rates-paper-and-cardboard,Recycling rates of paper and cardboard,https://ourworldindata.org/grapher/recycling-rates-paper-and-cardboard?tab=map,Yes,2005,1980,map,True,,No,26,Yes
2751,recycling-rates-glass,Recycling rates of glass,https://ourworldindata.org/grapher/recycling-rates-glass?tab=map,Yes,2005,1980,map,True,,No,26,Yes
2752,municipal-waste-recycled,Municipal waste recycled,https://ourworldindata.org/grapher/municipal-waste-recycled?tab=map,Yes,2022,2000,map,True,,No,23,Yes
2753,municipal-waste-recycling-rate,Municipal waste recycling rate,https://ourworldindata.org/grapher/municipal-waste-recycling-rate?tab=map,Yes,2015,1990,map,True,,No,26,Yes
2754,women-married-by-age-15,Share of women who were married by age 15,https://ourworldindata.org/grapher/women-married-by-age-15?tab=map,Yes,2024,2004,map,True,,No,19,Yes
2755,number-of-children-dying-from-diarrheal-diseases,Diarrheal diseases death rate in children under five,https://ourworldindata.org/grapher/number-of-children-dying-from-diarrheal-diseases?tab=map,Yes,2021,1980,map,True,region,No,42,Yes
2762,long-term-urban-population-region,Share of the population living in urbanized areas,https://ourworldindata.org/grapher/long-term-urban-population-region?tab=map,Yes,2023,0,,True,,No,116,Yes
2767,number-of-deaths-from-rabies-by-world-region,Deaths from rabies by world region,https://ourworldindata.org/grapher/number-of-deaths-from-rabies-by-world-region?tab=map,Yes,2021,1980,,True,,No,42,Yes
2768,forest-area-km,Forest area,https://ourworldindata.org/grapher/forest-area-km?tab=map,Yes,2025,1990,map,True,,No,36,Yes
2773,men-experienced-sexual-violence-by-age-18,Share of young men who experienced sexual violence as children,https://ourworldindata.org/grapher/men-experienced-sexual-violence-by-age-18?tab=map,Yes,2023,2013,,True,,No,9,Yes
2774,women-who-experienced-sexual-violence-by-age-18,Share of young women who experienced sexual violence as children,https://ourworldindata.org/grapher/women-who-experienced-sexual-violence-by-age-18?tab=map,Yes,2024,2005,map,True,,No,17,Yes
2776,children-aged-5-17-engaged-in-labor,Share of children engaged in labor,https://ourworldindata.org/grapher/children-aged-5-17-engaged-in-labor?tab=map,Yes,2024,2010,map,True,,No,13,Yes
2777,orange-production,Orange production,https://ourworldindata.org/grapher/orange-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
2778,orange-yields,Orange yields,https://ourworldindata.org/grapher/orange-yields?tab=map,Yes,2023,1961,map,True,,No,63,Yes
2782,wheat-production,Wheat production,https://ourworldindata.org/grapher/wheat-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
2784,cocoa-bean-production,Cocoa bean production,https://ourworldindata.org/grapher/cocoa-bean-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
2786,coffee-bean-production,Green coffee beans production,https://ourworldindata.org/grapher/coffee-bean-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
2787,coffee-yields,Coffee bean yields,https://ourworldindata.org/grapher/coffee-yields?tab=map,Yes,2023,1961,map,True,,No,63,Yes
2789,banana-production,Banana production,https://ourworldindata.org/grapher/banana-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
2790,banana-yields,Banana yields,https://ourworldindata.org/grapher/banana-yields?tab=map,Yes,2023,1961,,True,,No,63,Yes
2791,maize-production,Corn production,https://ourworldindata.org/grapher/maize-production?tab=map,Yes,2023,1961,,True,,No,63,Yes
2793,rice-production,Rice production,https://ourworldindata.org/grapher/rice-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
2794,chicken-meat-production,Chicken meat production,https://ourworldindata.org/grapher/chicken-meat-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
2795,chicken-meat-yields-per-animal,Chicken meat yield per animal,https://ourworldindata.org/grapher/chicken-meat-yields-per-animal?tab=map,Yes,2023,1961,map,True,,No,63,Yes
2796,wine-production,Wine production,https://ourworldindata.org/grapher/wine-production?tab=map,Yes,2022,1961,map,True,,No,62,Yes
2797,potato-production,Potato production,https://ourworldindata.org/grapher/potato-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
2802,urban-pop-in-out-of-slums,Number of people living in urban slum households,https://ourworldindata.org/grapher/urban-pop-in-out-of-slums?tab=map,Yes,2022,2000,map,True,,No,14,Yes
2803,urban-agglomerations-more-than-1-million,Population in urban agglomerations of more than 1 million,https://ourworldindata.org/grapher/urban-agglomerations-more-than-1-million?tab=map,Yes,2024,1960,,True,,No,65,Yes
2804,urban-agglomerations-1-million-percent,Share of people living in urban agglomerations of more than 1 million,https://ourworldindata.org/grapher/urban-agglomerations-1-million-percent?tab=map,Yes,2024,1960,map,True,,No,65,Yes
2805,population-in-the-largest-city,Share of the urban population who live in the largest city,https://ourworldindata.org/grapher/population-in-the-largest-city?tab=map,Yes,2024,1960,map,True,,No,65,Yes
2809,women-informed-decisions-health-sexual-relations,"Women who make informed decisions regarding their sexual relations, contraceptive use and reproductive health care",https://ourworldindata.org/grapher/women-informed-decisions-health-sexual-relations?tab=map,Yes,2025,2006,map,True,,No,20,Yes
2838,adolescent-fertility,"Adolescent birth rate, 10-14 year olds",https://ourworldindata.org/grapher/adolescent-fertility?tab=map,Yes,2024,2000,map,True,,No,25,Yes
2843,merchandise-exports-gdp-cepii,Value of exported goods as  a share of GDP,https://ourworldindata.org/grapher/merchandise-exports-gdp-cepii?tab=map,Yes,2014,1827,,True,,No,188,Yes
2844,merchandise-imports-gdp-cepii,Value of imported goods as a share of GDP,https://ourworldindata.org/grapher/merchandise-imports-gdp-cepii?tab=map,Yes,2014,1827,,True,,No,188,Yes
2847,deaths-from-conflict-and-terrorism,Deaths from conflict and terrorism,https://ourworldindata.org/grapher/deaths-from-conflict-and-terrorism?tab=map,Yes,2021,1980,map,True,,No,42,Yes
2862,secondary-net-enrollment-gpi,"Net enrollment rates in lower secondary education, adjusted gender parity index",https://ourworldindata.org/grapher/secondary-net-enrollment-gpi?tab=map,Yes,2024,1970,map,True,,No,55,Yes
2879,average-harmonized-learning-outcome-scores,Average learning outcomes,https://ourworldindata.org/grapher/average-harmonized-learning-outcome-scores?tab=map,Yes,2020,2010,map,True,,No,4,Yes
2881,plastic-waste-generation-total,Plastic waste generation,https://ourworldindata.org/grapher/plastic-waste-generation-total?tab=map,Yes,2010,2010,map,True,,Yes,1,Yes
2882,plastic-waste-per-capita,Plastic waste generation per capita,https://ourworldindata.org/grapher/plastic-waste-per-capita?tab=map,Yes,2010,2010,map,True,,Yes,1,Yes
2916,income-inequality-in-latin-america,Income inequality: Gini coefficient in Latin America,https://ourworldindata.org/grapher/income-inequality-in-latin-america?tab=map,Yes,2023,1974,,True,,No,45,Yes
2918,tax-revenue-share-gdp-oecd-grsd,Tax revenue as share of GDP,https://ourworldindata.org/grapher/tax-revenue-share-gdp-oecd-grsd?tab=map,Yes,2017,1990,,True,,No,28,Yes
2926,the-incidence-of-malaria-per-1000-population,Incidence of malaria,https://ourworldindata.org/grapher/the-incidence-of-malaria-per-1000-population?tab=map,Yes,2021,1990,map,True,,No,32,Yes
2944,difference-in-female-and-male-life-expectancy-at-birth,Sex gap in life expectancy,https://ourworldindata.org/grapher/difference-in-female-and-male-life-expectancy-at-birth?tab=map,Yes,2023,1751,map,True,,No,273,Yes
2947,infectious-disease-death-rates,Death rate from infectious diseases,https://ourworldindata.org/grapher/infectious-disease-death-rates?tab=map,Yes,2021,1980,map,True,,No,42,Yes
2980,population-threshold-for-urban-area,Minimum number of inhabitants for a settlement to qualify as an urban area,https://ourworldindata.org/grapher/population-threshold-for-urban-area?tab=map,Yes,2018,2018,map,True,,Yes,1,Yes
2984,urban-land-area,Urban land area,https://ourworldindata.org/grapher/urban-land-area?tab=map,Yes,2015,1990,map,True,,No,3,Yes
2985,urban-vs-rural-majority,Do more people live in urban or rural areas?,https://ourworldindata.org/grapher/urban-vs-rural-majority?tab=map,Yes,2050,0,map,True,,No,143,Yes
2988,urban-population-share-2050,Share of the population living in urban areas,https://ourworldindata.org/grapher/urban-population-share-2050?tab=map,Yes,2050,0,map,True,,No,143,Yes
2989,land-area-km,Land area in square kilometres,https://ourworldindata.org/grapher/land-area-km?tab=map,Yes,2022,1961,map,True,,No,62,No
2994,population-density,Population density,https://ourworldindata.org/grapher/population-density?tab=map,Yes,2100,0,map,True,,No,331,Yes
2997,urban-share-european-commission,Share of people living in urban areas,https://ourworldindata.org/grapher/urban-share-european-commission?tab=map,Yes,2100,1950,,True,,No,31,Yes
3003,capital-city-population,Number of people living in the capital city,https://ourworldindata.org/grapher/capital-city-population?tab=map,Yes,2018,2018,map,True,,Yes,1,Yes
3016,the-two-germanies-planning-and-capitalism,The two Germanies: Planning and capitalism - GDP per capita,https://ourworldindata.org/grapher/the-two-germanies-planning-and-capitalism?tab=map,Yes,1989,1950,,True,,No,40,Yes
3030,gdp-per-capita-worldbank-constant-usd,GDP per capita,https://ourworldindata.org/grapher/gdp-per-capita-worldbank-constant-usd?tab=map,Yes,2024,1960,map,True,,No,65,Yes
3033,value-of-agricultural-production,Value of agricultural production,https://ourworldindata.org/grapher/value-of-agricultural-production?tab=map,Yes,2023,1991,map,True,,No,33,Yes
3035,wages-relative-to-the-cost-of-capital,Wages relative to the cost of capital (late sixteenth to the early nineteenth century),https://ourworldindata.org/grapher/wages-relative-to-the-cost-of-capital?tab=map,Yes,1827,1582,,True,,No,246,Yes
3036,prison-population-rate,Prison population rate,https://ourworldindata.org/grapher/prison-population-rate?tab=map,Yes,2018,2018,map,True,,Yes,1,Yes
3057,global-precipitation-anomaly,Precipitation anomalies,https://ourworldindata.org/grapher/global-precipitation-anomaly?tab=map,Yes,2024,1940,,True,,No,85,Yes
3062,significant-volcanic-eruptions,Number of significant volcanic eruptions,https://ourworldindata.org/grapher/significant-volcanic-eruptions?tab=map,Yes,2024,46,map,True,,No,341,Yes
3074,significant-earthquakes,Number of significant earthquakes,https://ourworldindata.org/grapher/significant-earthquakes?tab=map,Yes,2024,10,map,True,,No,922,Yes
3075,earthquake-deaths,Deaths from earthquakes,https://ourworldindata.org/grapher/earthquake-deaths?tab=map,Yes,2024,1500,,True,,No,509,Yes
3076,share-of-employees-whose-wages-are-covered-by-collective-bargaining-agreements,Share of employees whose wages are covered by collective bargaining agreements,https://ourworldindata.org/grapher/share-of-employees-whose-wages-are-covered-by-collective-bargaining-agreements?tab=map,Yes,2017,2011,,True,,No,5,Yes
3110,the-percentage-of-neonates-protected-at-birth-against-neonatal-tetanus,Share of neonates protected at birth against neonatal tetanus,https://ourworldindata.org/grapher/the-percentage-of-neonates-protected-at-birth-against-neonatal-tetanus?tab=map,Yes,2022,2000,,True,,No,23,Yes
3111,the-number-of-new-tetanus-infections-by-world-region,Number of new tetanus infections by world region,https://ourworldindata.org/grapher/the-number-of-new-tetanus-infections-by-world-region?tab=map,Yes,2021,1990,,True,,No,32,Yes
3117,food-aid-received,Food aid received,https://ourworldindata.org/grapher/food-aid-received?tab=map,Yes,2016,2002,map,True,,No,15,Yes
3119,share-population-female,Share of the population that is female,https://ourworldindata.org/grapher/share-population-female?tab=map,Yes,2024,1960,map,True,,No,65,Yes
3122,year-of-the-last-reported-rinderpest-case,Year of the last reported rinderpest case,https://ourworldindata.org/grapher/year-of-the-last-reported-rinderpest-case?tab=map,Yes,0,0,map,True,,Yes,1,Yes
3128,womens-life-expectancy-at-birth,Life expectancy in women,https://ourworldindata.org/grapher/womens-life-expectancy-at-birth?tab=map,Yes,2023,1950,map,True,,No,74,Yes
3134,value-of-exported-goods-and-services,Value of exported goods and services,https://ourworldindata.org/grapher/value-of-exported-goods-and-services?tab=map,Yes,2024,1960,map,True,,No,65,Yes
3135,value-of-imported-goods-and-services,Value of imported goods and services,https://ourworldindata.org/grapher/value-of-imported-goods-and-services?tab=map,Yes,2024,1960,,True,,No,65,Yes
3136,service-exports-and-imports-gdp,Trade in services as share of GDP,https://ourworldindata.org/grapher/service-exports-and-imports-gdp?tab=map,Yes,2024,1960,,True,,No,65,Yes
3140,share-of-services-in-total-exports,Share of services in total exports,https://ourworldindata.org/grapher/share-of-services-in-total-exports?tab=map,Yes,2024,1960,,True,,No,65,Yes
3164,asthma-prevalence,Prevalence of asthma,https://ourworldindata.org/grapher/asthma-prevalence?tab=map,Yes,2021,1990,map,True,,No,32,Yes
3167,cross-country-variation-in-patience,Country-level estimates of patience,https://ourworldindata.org/grapher/cross-country-variation-in-patience?tab=map,Yes,2012,2012,map,True,,Yes,1,No
3168,cross-country-variation-in-risk-taking,Country-level estimates of risk taking,https://ourworldindata.org/grapher/cross-country-variation-in-risk-taking?tab=map,Yes,2012,2012,map,True,,Yes,1,Yes
3169,cross-country-variation-in-positive-reciprocity,Country-level estimates of positive reciprocity,https://ourworldindata.org/grapher/cross-country-variation-in-positive-reciprocity?tab=map,Yes,2012,2012,map,True,,Yes,1,Yes
3170,cross-country-variation-in-negative-reciprocity,Country-level estimates of negative reciprocity,https://ourworldindata.org/grapher/cross-country-variation-in-negative-reciprocity?tab=map,Yes,2012,2012,map,True,,Yes,1,Yes
3171,cross-country-variation-in-altruism,Country-level estimates of altruism,https://ourworldindata.org/grapher/cross-country-variation-in-altruism?tab=map,Yes,2012,2012,map,True,,Yes,1,Yes
3175,sugar-cane-production,Sugar cane production,https://ourworldindata.org/grapher/sugar-cane-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
3176,sugar-beet-production,Sugar beet production,https://ourworldindata.org/grapher/sugar-beet-production?tab=map,Yes,2023,1961,map,True,,No,63,Yes
3188,per-capita-co2-vs-average,Per capita CO₂ emissions relative to the global average,https://ourworldindata.org/grapher/per-capita-co2-vs-average?tab=map,Yes,2024,1750,map,True,,No,230,No
3189,consumption-co2-per-capita-equity,Are consumption-based CO₂ per capita emissions above or below the global average?,https://ourworldindata.org/grapher/consumption-co2-per-capita-equity?tab=map,Yes,2024,1990,map,True,,No,35,No
3199,share-of-deaths-from-terrorism,Share of deaths from terrorism,https://ourworldindata.org/grapher/share-of-deaths-from-terrorism?tab=map,Yes,2023,1970,map,True,,No,52,Yes
3218,share-of-cumulative-co2,Share of global cumulative CO₂ emissions,https://ourworldindata.org/grapher/share-of-cumulative-co2?tab=map,Yes,2024,1750,,True,,No,275,Yes
3219,annual-share-of-co2-emissions,Share of global CO₂ emissions,https://ourworldindata.org/grapher/annual-share-of-co2-emissions?tab=map,Yes,2024,1750,,True,,No,275,Yes
3227,new-neonatal-tetanus-cases-per-million,Annual new cases of neonatal tetanus per million people,https://ourworldindata.org/grapher/new-neonatal-tetanus-cases-per-million?tab=map,Yes,2023,1974,map,True,,No,50,Yes
3232,historys-hockey-stick-worldwide-historical-gross-domestic-product-percapita-1990,History’s hockey stick: Worldwide historical real gross domestic product per capita,https://ourworldindata.org/grapher/historys-hockey-stick-worldwide-historical-gross-domestic-product-percapita-1990?tab=map,Yes,2018,1,,True,,No,772,Yes
3240,historys-hockey-stick-gross-domestic-product-per-capita-using-the-ratio-scale-1990,History’s hockey stick: Real gross domestic product per capita using the ratio scale,https://ourworldindata.org/grapher/historys-hockey-stick-gross-domestic-product-per-capita-using-the-ratio-scale-1990?tab=map,Yes,2018,1,,True,,No,772,Yes
3242,divergence-of-gdp-per-capita-among-latecomers-to-the-capitalist-revolution-18002016,Divergence of GDP per capita among latecomers to the capitalist revolution,https://ourworldindata.org/grapher/divergence-of-gdp-per-capita-among-latecomers-to-the-capitalist-revolution-18002016?tab=map,Yes,2018,1,,True,,No,772,Yes
3247,ford-employees-across-the-world-in-2014,Ford employees across the world,https://ourworldindata.org/grapher/ford-employees-across-the-world-in-2014?tab=map,Yes,2014,2014,,True,,Yes,1,Yes
3249,manufacturing-wages-relative-to-the-us,Manufacturing wages relative to the US,https://ourworldindata.org/grapher/manufacturing-wages-relative-to-the-us?tab=map,Yes,2016,1975,,True,,No,2,Yes
3253,categorical-inequality-average-years-of-schooling-girls-relative-to-boys,"Categorical inequality: Average years of schooling, girls relative to boys",https://ourworldindata.org/grapher/categorical-inequality-average-years-of-schooling-girls-relative-to-boys?tab=map,Yes,2010,1970,,True,,No,9,Yes
3264,people-without-electricity-country,Number of people without access to electricity,https://ourworldindata.org/grapher/people-without-electricity-country?tab=map,Yes,2023,1990,map,True,,No,34,Yes
3267,number-of-internet-users,Number of people using the Internet,https://ourworldindata.org/grapher/number-of-internet-users?tab=map,Yes,2021,1960,,True,,No,50,Yes
3290,the-rise-and-fall-of-the-share-of-employment-in-industry-18702018,The rise and fall of the share of employment in industry,https://ourworldindata.org/grapher/the-rise-and-fall-of-the-share-of-employment-in-industry-18702018?tab=map,Yes,2019,1870,,True,,No,150,Yes
3291,catching-up-to-the-us-during-the-golden-age-and-beyond-19502018,Catching up to the US during the golden age and beyond,https://ourworldindata.org/grapher/catching-up-to-the-us-during-the-golden-age-and-beyond-19502018?tab=map,Yes,2021,1950,,True,,No,72,Yes
3293,cancer-incidence,Cancer incidence rate,https://ourworldindata.org/grapher/cancer-incidence?tab=map,Yes,2021,1990,map,True,,No,32,Yes
3297,catching-up-and-stagnating-manufacturing-wages-relative-to-the-us-19502016,Catching up and stagnating: Manufacturing wages relative to the US,https://ourworldindata.org/grapher/catching-up-and-stagnating-manufacturing-wages-relative-to-the-us-19502016?tab=map,Yes,2016,1950,,True,,No,67,Yes
3308,tetanus-death-rate,Tetanus death rate,https://ourworldindata.org/grapher/tetanus-death-rate?tab=map,Yes,2021,1980,map,True,,No,42,Yes
3309,number-of-deaths-from-tetanus,Number of deaths from tetanus,https://ourworldindata.org/grapher/number-of-deaths-from-tetanus?tab=map,Yes,2021,1980,map,True,,No,42,Yes
3314,inequality-in-life-expectancy,Inequality in life expectancy,https://ourworldindata.org/grapher/inequality-in-life-expectancy?tab=map,Yes,2023,2010,map,True,,No,14,Yes
3317,per-capita-alcohol-1890,Alcohol consumption per capita,https://ourworldindata.org/grapher/per-capita-alcohol-1890?tab=map,Yes,2014,1890,,True,,No,8,Yes
3329,sex-ratio-at-birth,Sex ratio at birth,https://ourworldindata.org/grapher/sex-ratio-at-birth?tab=map,Yes,2023,1950,map,True,,No,74,Yes
3334,age-dependency-ratio-of-working-age-population,Age dependency ratio,https://ourworldindata.org/grapher/age-dependency-ratio-of-working-age-population?tab=map,Yes,2023,1950,map,True,,No,74,Yes
3336,age-dependency-ratio-young-of-working-age-population,Youth dependency ratio,https://ourworldindata.org/grapher/age-dependency-ratio-young-of-working-age-population?tab=map,Yes,2023,1950,map,True,,No,74,Yes
3337,age-dependency-ratio-old,Old-age dependency ratio,https://ourworldindata.org/grapher/age-dependency-ratio-old?tab=map,Yes,2023,1950,map,True,,No,74,Yes
3340,trachoma-prevalence-age-standardized-ihme,"Number of people with trachoma per 100,000",https://ourworldindata.org/grapher/trachoma-prevalence-age-standardized-ihme?tab=map,Yes,2021,1990,map,True,,No,32,Yes
3345,age-dependency-ratio-projected-to-2100,"Age-dependency ratio, including UN projections",https://ourworldindata.org/grapher/age-dependency-ratio-projected-to-2100?tab=map,Yes,2100,1950,,True,,No,151,Yes
3346,population-long-run-with-projections,Population,https://ourworldindata.org/grapher/population-long-run-with-projections?tab=map,Yes,2100,0,,True,,No,332,Yes
3353,sex-ratio-at-five-years-old,Sex ratio of five-year-olds,https://ourworldindata.org/grapher/sex-ratio-at-five-years-old?tab=map,Yes,2023,1950,map,True,,No,74,Yes
3370,voter-turnout-of-registered-voters,Voter turnout of registered voters,https://ourworldindata.org/grapher/voter-turnout-of-registered-voters?tab=map,Yes,2024,1790,map,True,,No,214,Yes
3376,liberal-democracy-index,Liberal Democracy Index,https://ourworldindata.org/grapher/liberal-democracy-index?tab=map,Yes,2024,1789,map,True,,No,236,Yes
3378,endemic-mammal-species-by-country,Endemic mammal species,https://ourworldindata.org/grapher/endemic-mammal-species-by-country?tab=map,Yes,2025,2025,map,True,,Yes,1,Yes
3379,endemic-bird-species-by-country,Endemic bird species,https://ourworldindata.org/grapher/endemic-bird-species-by-country?tab=map,Yes,2025,2025,map,True,,Yes,1,Yes
3380,endemic-amphibian-species-by-country,Endemic amphibian species,https://ourworldindata.org/grapher/endemic-amphibian-species-by-country?tab=map,Yes,2025,2025,map,True,,Yes,1,Yes
3381,statutory-corporate-income-tax-rate,Statutory corporate income tax rate,https://ourworldindata.org/grapher/statutory-corporate-income-tax-rate?tab=map,Yes,2018,2000,,True,,No,19,Yes
3391,endemic-reef-forming-coral-species,Endemic reef-forming coral species,https://ourworldindata.org/grapher/endemic-reef-forming-coral-species?tab=map,Yes,2025,2025,map,True,,Yes,1,Yes
3392,threatened-endemic-coral,Threatened endemic reef-forming coral species,https://ourworldindata.org/grapher/threatened-endemic-coral?tab=map,Yes,2025,2025,map,True,,Yes,1,Yes
3393,threatened-endemic-mammal-species,Number of threatened endemic mammal species,https://ourworldindata.org/grapher/threatened-endemic-mammal-species?tab=map,Yes,2025,2025,map,True,,Yes,1,Yes
3394,threatened-endemic-bird-species,Threatened endemic bird species,https://ourworldindata.org/grapher/threatened-endemic-bird-species?tab=map,Yes,2025,2025,map,True,,Yes,1,Yes
3401,number-of-infant-deaths,Number of infant deaths,https://ourworldindata.org/grapher/number-of-infant-deaths?tab=map,Yes,2023,1951,map,True,,No,73,Yes
3403,press-freedom-index-rsf,Press Freedom Index,https://ourworldindata.org/grapher/press-freedom-index-rsf?tab=map,Yes,2021,2013,map,True,,No,9,Yes
3410,change-in-male-height,Increase in mean heights of males born in 1996 vs. 1896,https://ourworldindata.org/grapher/change-in-male-height?tab=map,Yes,1996,1996,map,True,,Yes,1,Yes
